CustomerID,Recency,Frequency,MonetaryValue,Recency_scaled,Frequency_scaled,MonetaryValue_scaled,Cluster_3
12434.0,84,54,765.19,-0.0699438660947686,-0.168010885841143,-0.1378941155865523,0
12435.0,79,36,7829.89,-0.119569731490148,-0.2454485526707538,0.721725229467188,0
12436.0,99,16,509.01,0.0789337300913697,-0.3314904047036549,-0.1690656138548252,0
12437.0,1,201,4896.66,-0.8937332316580672,0.4643967266006791,0.3648153463168797,0
12438.0,13,98,2906.85,-0.7746311547091566,0.0212811886312391,0.1226990258812797,0
12441.0,366,11,173.55,2.7289549422046315,-0.3530008677118801,-0.2098837526988989,1
12442.0,2,12,172.06,-0.8838080585789913,-0.348698775110235,-0.2100650530830808,0
12444.0,20,177,5005.46,-0.7051549431556253,0.361146504161198,0.3780539247054661,0
12445.0,21,4,133.4,-0.6952297700765494,-0.3831155159233954,-0.2147691288229958,0
12446.0,57,58,1002.31,-0.3379235392298175,-0.1508025154345628,-0.1090418020984859,0
12447.0,242,26,476.49,1.4982334803992214,-0.2884694786872043,-0.1730225859981784,1
12448.0,43,22,449.45,-0.4768759623368799,-0.3056778490937846,-0.1763127620976947,0
12449.0,21,191,4067.29,-0.6952297700765494,0.4213758005842286,0.2638991720692512,0
12450.0,155,8,197.88,0.6347434225196193,-0.3659071455168152,-0.2069233242779953,1
12451.0,10,355,8933.52,-0.8044066739463842,1.1269189872540166,0.8560128422153102,0
12452.0,16,23,428.57,-0.7448556354719289,-0.3013757564921395,-0.1788534010384455,0
12453.0,133,43,707.09,0.4163896147799498,-0.2153339044592385,-0.1449636137885457,0
12454.0,52,30,5.684341886080803e-14,-0.3875494046251969,-0.2712611082806241,-0.231000988722237,0
12455.0,72,90,2466.86,-0.1890459430436792,-0.0131355521819212,0.0691618741791274,0
12456.0,43,129,3153.89,-0.4768759623368799,0.1546460592822356,0.1527583862224231,0
12457.0,57,68,1917.78,-0.3379235392298175,-0.1077815894181123,0.0023508574364338,0
12458.0,70,38,947.4,-0.208896289201831,-0.2368443674674638,-0.1157231471289756,0
12461.0,93,35,826.88,0.0193826916169143,-0.2497506452723989,-0.1303877929689797,0
12462.0,1,72,1124.01,-0.8937332316580672,-0.0905732190115321,-0.0942335760884585,0
12463.0,45,88,1303.63,-0.4570256161787281,-0.0217397373852113,-0.0723777539362719,0
12464.0,9,29,1212.05,-0.81433184702546,-0.2755632008822692,-0.0835210352674001,0
12465.0,7,51,733.89,-0.8341821931836119,-0.1809171636460781,-0.1417026404354747,0
12468.0,142,40,724.0400000000001,0.5057161724916328,-0.2282401822641737,-0.1429011698208385,1
12471.0,1,531,18740.92,-0.8937332316580672,1.8840872851435453,2.049358740085008,0
12472.0,30,391,6229.48,-0.6059032123648664,1.2817943209132383,0.5269903651392679,0
12473.0,28,179,2848.23,-0.6257535585230182,0.369750689364488,0.1155662550619879,0
12474.0,16,457,7116.47,-0.7448556354719289,1.5657324326218116,0.6349176320959988,0
12475.0,53,36,723.38,-0.377624231546121,-0.2454485526707538,-0.1429814773735634,0
12476.0,0,264,6546.58,-0.903658404737143,0.7354285605043173,0.5655744938802676,0
12477.0,22,308,13117.01,-0.6853045969974735,0.9247206349766994,1.365051999410785,0
12478.0,3,36,680.99,-0.8738828854999153,-0.2454485526707538,-0.1481394124644841,0
12479.0,3,35,477.3,-0.8738828854999153,-0.2497506452723989,-0.1729240267289251,0
12480.0,27,154,3281.63,-0.6356787316020941,0.2621983743233618,0.1683015480179933,0
12481.0,22,218,5590.86,-0.6853045969974735,0.537532300828645,0.449284290410232,0
12483.0,16,81,2327.13,-0.7448556354719289,-0.0518543855967267,0.0521597918423885,0
12484.0,32,350,4495.27,-0.5860528662067147,1.1054085242457914,0.3159749696680311,0
12488.0,9,55,1298.66,-0.81433184702546,-0.1637087932394979,-0.0729824941439123,0
12489.0,335,15,334.93,2.421274576753279,-0.3357924973052999,-0.1902473392765635,1
12490.0,4,245,5417.93,-0.8639577124208395,0.6536888010730614,0.4282424948152113,0
12491.0,38,26,460.4,-0.5265018277322594,-0.2884694786872043,-0.1749803867911228,0
12492.0,62,20,263.21000000000004,-0.2882976738344381,-0.3142820342970747,-0.198974093339334,0
12493.0,165,23,416.79,0.7339951533103781,-0.3013757564921395,-0.1802867691764745,1
12494.0,9,84,1139.35,-0.81433184702546,-0.0389481077917915,-0.092367033878156,0
12497.0,81,14,1043.1,-0.0997193853319962,-0.3400945899069449,-0.1040785519838679,0
12498.0,20,23,403.7000000000001,-0.7051549431556253,-0.3013757564921395,-0.1818795356388513,0
12500.0,22,65,4206.27,-0.6853045969974735,-0.1206878672230474,0.2808099958233482,0
12501.0,314,160,2089.68,2.2128459420926854,0.2880109299332321,0.0232673245779596,1
12502.0,95,147,3723.87,0.0392330377750661,0.2320837261118465,0.2221124754680713,0
12503.0,337,1,-1126.0,2.4411249229114307,-0.3960217937283306,-0.368010540795292,1
12504.0,17,15,114.0,-0.734930462392853,-0.3357924973052999,-0.2171296841606666,0
12505.0,300,1,-4.5,2.073893518985623,-0.3960217937283306,-0.2315485402180885,1
12506.0,232,23,73.5,1.3989817496084629,-0.3013757564921395,-0.2220576476233298,1
12507.0,133,23,1258.06,0.4163896147799498,-0.3013757564921395,-0.0779226254175944,0
12508.0,25,69,398.27,-0.6555290777602458,-0.1034794968164672,-0.1825402477771787,0
12509.0,283,7,176.5,1.905165576641333,-0.3702092381184603,-0.2095248022738407,1
12510.0,142,33,982.57,0.5057161724916328,-0.258354830475689,-0.111443727993621,1
12512.0,65,34,138.03,-0.2585221545972104,-0.254052737874044,-0.2142057591728198,0
12513.0,84,36,586.79,-0.0699438660947686,-0.2454485526707538,-0.1596014904443081,0
12514.0,266,51,1017.68,1.736437634297043,-0.1809171636460781,-0.1071716095448777,1
12515.0,352,16,383.7,2.590002519097569,-0.3314904047036549,-0.1843130978426356,1
12516.0,77,26,1312.06,-0.1394200776482998,-0.2884694786872043,-0.0713520074673769,0
12517.0,27,286,2464.89,-0.6356787316020941,0.8300745977405083,0.0689221683020546,0
12518.0,0,124,2056.89,-0.903658404737143,0.1331355962740104,0.0192774993448553,0
12519.0,63,18,340.84,-0.2783725007553622,-0.3228862195003648,-0.1895282216453453,0
12520.0,78,155,2582.51,-0.1294949045692239,0.2665004669250069,0.08323394762251,0
12521.0,142,38,599.68,0.5057161724916328,-0.2368443674674638,-0.1580330596039691,1
12522.0,38,12,192.72,-0.5265018277322594,-0.348698775110235,-0.2075511833265717,0
12523.0,1,110,1745.57,-0.8937332316580672,0.0729062998509797,-0.0186033299192507,0
12524.0,8,144,4485.72,-0.8242570201045359,0.2191774483069113,0.3148129437157241,0
12526.0,0,71,1316.66,-0.903658404737143,-0.0948753116131771,-0.0707922881605065,0
12527.0,81,18,348.71000000000004,-0.0997193853319962,-0.3228862195003648,-0.1885706149181562,0
12528.0,8,95,1922.28,-0.8242570201045359,0.0083749108263039,0.0028984089322852,0
12530.0,59,68,1623.63,-0.3180731930716657,-0.1077815894181123,-0.0334407586757234,0
12531.0,14,17,125.22,-0.7647059816300806,-0.3271883121020098,-0.2157644557643436,0
12532.0,29,16,349.83000000000004,-0.6158283854439424,-0.3314904047036549,-0.1884343354347442,0
12534.0,130,63,1089.18,0.3866140955427221,-0.1292920524263375,-0.0984716246663489,0
12535.0,91,34,716.35,-0.0004676545412373,-0.254052737874044,-0.1438368744881935,0
12536.0,7,273,4106.82,-0.8341821931836119,0.7741473939191227,0.2687091077650308,0
12538.0,28,21,363.95,-0.6257535585230182,-0.3099799416954296,-0.1867162405188726,0
12539.0,21,274,3852.5,-0.6952297700765494,0.7784494865207677,0.2377639307817099,0
12540.0,19,481,13309.04,-0.7150801162347011,1.6689826550612927,1.3884178469104196,0
12541.0,29,52,981.18,-0.6158283854439424,-0.1766150710444331,-0.111612860566784,0
12544.0,29,20,355.7,-0.6158283854439424,-0.3142820342970747,-0.1877200849279336,0
12545.0,74,50,1000.39,-0.1691955968855274,-0.1852192562477232,-0.1092754240700492,0
12546.0,46,70,1141.5,-0.4471004430996522,-0.0991774042148222,-0.0921054259412492,0
12547.0,197,8,207.8,1.0516006918408063,-0.3659071455168152,-0.2057162774249183,1
12548.0,165,5,95.2,0.7339951533103781,-0.3788134233217504,-0.2194172326322238,1
12550.0,78,57,964.83,-0.1294949045692239,-0.1551046080362078,-0.1136022976683776,0
12551.0,357,10,168.0,2.639628384492948,-0.3573029603135251,-0.210559066210449,1
12552.0,38,20,437.82,-0.5265018277322594,-0.3142820342970747,-0.1777278785191953,0
12553.0,7,196,3652.25,-0.8341821931836119,0.4428862635924539,0.2133978892163198,0
12556.0,49,121,603.71,-0.4173249238624246,0.1202293184690752,-0.1575426968199066,0
12557.0,15,33,11990.96,-0.7547808085510047,-0.258354830475689,1.228036363432221,0
12558.0,1,22,1.0658141036401504e-14,-0.8937332316580672,-0.3056778490937846,-0.231000988722237,0
12559.0,310,22,536.21,2.1731452497763817,-0.3056778490937846,-0.1657559692576785,1
12560.0,4,111,2101.39,-0.8639577124208395,0.0772083924526247,0.0246921752482753,0
12561.0,302,16,238.85,2.0937438651437748,-0.3314904047036549,-0.2019381721035432,1
12562.0,7,168,3781.74,-0.8341821931836119,0.3224276707463925,0.2291539877047212,0
12564.0,260,21,456.9,1.6768865958225876,-0.3099799416954296,-0.1754062601767851,1
12565.0,281,10,131.17,1.885315230483181,-0.3573029603135251,-0.2150404710087178,1
12566.0,72,20,346.7,-0.1890459430436792,-0.3142820342970747,-0.1888151879196365,0
12567.0,22,463,9114.94,-0.6853045969974735,1.591544988231682,0.8780876849658374,0
12569.0,1,191,4064.99,-0.8937332316580672,0.4213758005842286,0.263619312415816,0
12571.0,39,34,519.61,-0.5165766546531835,-0.254052737874044,-0.1677758258868195,0
12572.0,8,62,1004.72,-0.8242570201045359,-0.1335941450279826,-0.1087485578529299,0
12573.0,226,28,160.54000000000002,1.3394307111340074,-0.2798652934839142,-0.2114667849124606,1
12574.0,315,11,218.45,2.2227711151717613,-0.3530008677118801,-0.2044204055514032,1
12576.0,35,89,1306.98,-0.556277346969487,-0.0174376447835663,-0.0719701322671381,0
12577.0,34,148,595.4,-0.5662025200485629,0.2363858187134915,-0.158553841915579,0
12578.0,20,120,2753.36,-0.7051549431556253,0.1159272258674302,0.1040226527483372,0
12579.0,72,31,410.72,-0.1890459430436792,-0.2669590156789791,-0.181025355305323,0
12580.0,246,24,415.7,1.5379341727155251,-0.2970736638904944,-0.1804193983165807,1
12581.0,39,15,197.71,-0.5165766546531835,-0.3357924973052999,-0.2069440095567275,0
12582.0,238,22,511.36,1.458532788082918,-0.3056778490937846,-0.1687796702958805,1
12583.0,2,251,7187.34,-0.8838080585789913,0.6795013566829317,0.6435409597651084,0
12584.0,3,126,1893.95,-0.8738828854999153,0.1417397814773004,-0.0005487319293751,0
12585.0,233,97,1982.81,1.4089069226875386,0.016979096029594,0.0102635849420383,1
12586.0,16,12,179.94000000000003,-0.7448556354719289,-0.348698775110235,-0.2091062295747898,0
12587.0,7,4,144.0,-0.8341821931836119,-0.3831155159233954,-0.2134793408549902,0
12588.0,38,10,214.9,-0.5265018277322594,-0.3573029603135251,-0.2048523628425749,0
12589.0,28,35,646.68,-0.6257535585230182,-0.2497506452723989,-0.1523141884250761,0
12590.0,189,70,9861.38,0.9721993072081996,-0.0991774042148222,0.9689130935354742,1
12591.0,316,26,452.85,2.232696288250837,-0.2884694786872043,-0.1758990565230514,1
12592.0,91,18,437.6,-0.0004676545412373,-0.3228862195003648,-0.1777546477034369,0
12593.0,108,21,418.1,0.1682602878030526,-0.3099799416954296,-0.1801273708521266,0
12594.0,37,119,3320.2200000000003,-0.5364270008113352,0.1116251332657851,0.1729971062901951,0
12596.0,50,27,618.27,-0.4073997507833487,-0.2841673860855593,-0.1557710635355516,0
12597.0,18,214,3683.13,-0.7250052893137771,0.5203239304220648,0.2171553092589628,0
12598.0,9,133,3002.68,-0.81433184702546,0.1718544296888158,0.134359439180712,0
12599.0,28,62,1032.58,-0.6257535585230182,-0.1335941450279826,-0.1053586057030584,0
12600.0,28,65,2581.04,-0.6257535585230182,-0.1206878672230474,0.0830550808005319,0
12601.0,189,29,569.5600000000001,0.9721993072081996,-0.2755632008822692,-0.1616980042828682,1
12602.0,58,12,153.12,-0.3279983661507416,-0.348698775110235,-0.2123696364900645,0
12603.0,21,3,739.1999999999999,-0.6952297700765494,-0.3874176085250405,-0.14105652967037,0
12604.0,78,16,254.18,-0.1294949045692239,-0.3314904047036549,-0.2000728466743426,0
12605.0,364,3,-7.5,2.70910459604648,-0.3874176085250405,-0.2319135745486561,1
12607.0,57,202,3.552713678800501e-15,-0.3379235392298175,0.4686988192023242,-0.231000988722237,0
12609.0,77,60,1126.85,-0.1394200776482998,-0.1421983302312727,-0.0938880102555212,0
12610.0,22,111,2057.99,-0.6853045969974735,0.0772083924526247,0.0194113452660634,0
12611.0,51,65,1193.32,-0.3974745777042728,-0.1206878672230474,-0.0858000662712441,0
12612.0,57,21,643.59,-0.3379235392298175,-0.3099799416954296,-0.1526901737855608,0
12613.0,30,163,3218.98,-0.6059032123648664,0.3009172077381672,0.1606784144146391,0
12614.0,277,20,315.6,1.8456145381668776,-0.3142820342970747,-0.192599377146521,1
12615.0,1,105,2291.19,-0.8937332316580672,0.0513958368427544,0.0477866805621882,0
12616.0,84,36,657.25,-0.0699438660947686,-0.2454485526707538,-0.1510280508003761,0
12617.0,28,42,355.53,-0.6257535585230182,-0.2196359970608836,-0.1877407702066657,0
12618.0,21,11,177.31,-0.6952297700765494,-0.3530008677118801,-0.2094262430045875,0
12619.0,15,95,3214.81,-0.7547808085510047,0.0083749108263039,0.16017101669515,0
12620.0,14,92,1339.41,-0.7647059816300806,-0.0045313669786311,-0.0680241111537018,0
12621.0,1,474,13612.07,-0.8937332316580672,1.6388680068497774,1.4252899646410573,0
12622.0,231,11,180.1,1.3890565765293867,-0.3530008677118801,-0.2090867610771596,1
12623.0,275,18,305.1,1.8257641920087255,-0.3228862195003648,-0.1938769973035078,1
12624.0,105,38,641.13,0.138484768565825,-0.2368443674674638,-0.1529895019366262,0
12625.0,211,91,2614.32,1.190553114947869,-0.0088334595802762,0.0871045283076289,1
12626.0,22,307,6388.35,-0.6853045969974735,0.9204185423750544,0.5463213665050284,0
12627.0,10,230,4478.53,-0.8044066739463842,0.5891574120483856,0.3139380781034636,0
12628.0,3,43,769.61,-0.8738828854999153,-0.2153339044592385,-0.137356298339516,0
12630.0,9,64,1270.88,-0.81433184702546,-0.1249899598246925,-0.0763627120449687,0
12631.0,56,31,640.5,-0.3478487123088934,-0.2669590156789791,-0.1530661591460454,0
12633.0,58,103,2140.63,-0.3279983661507416,0.0427916516394643,0.0294668242921001,0
12635.0,89,101,1689.18,-0.0203180006993891,0.0341874664361742,-0.0254647585528204,0
12637.0,66,394,5953.25,-0.2485969815181345,1.2947005987181737,0.4933792207617013,0
12638.0,32,39,671.69,-0.5860528662067147,-0.2325422748658187,-0.1492710188892438,0
12639.0,238,22,486.1,1.458532788082918,-0.3056778490937846,-0.17185325935926,1
12640.0,23,53,1174.58,-0.6753794239183977,-0.172312978442788,-0.08808031405619,0
12641.0,114,10,185.9,0.2278113262775079,-0.3573029603135251,-0.2083810280380621,0
12642.0,24,47,1013.26,-0.6654542508393217,-0.1981255340526583,-0.107709426791914,0
12643.0,127,24,3344.64,0.3568385763054945,-0.2970736638904944,0.1759684857410157,0
12644.0,129,31,477.91,0.3766889224636462,-0.2669590156789791,-0.1728498030817097,0
12645.0,33,74,1755.38,-0.5761276931276388,-0.081969033808242,-0.0174096676582945,0
12646.0,4,45,1346.97,-0.8639577124208395,-0.2067297192559484,-0.0671042246406714,0
12647.0,21,128,3669.92,-0.6952297700765494,0.1503439666805905,0.2155479414233632,0
12648.0,154,21,318.05,0.6248182494405434,-0.3099799416954296,-0.1923012657765575,1
12649.0,106,33,603.71,0.1484099416449009,-0.258354830475689,-0.1575426968199066,0
12650.0,2,20,314.44,-0.8838080585789913,-0.3142820342970747,-0.1927405237543405,0
12651.0,334,9,114.0,2.411349403674203,-0.3616050529151702,-0.2171296841606666,1
12652.0,321,51,914.53,2.2823221536462164,-0.1809171636460781,-0.1197227066108951,1
12653.0,148,43,2209.85,0.5652672109660881,-0.2153339044592385,0.0378893830793975,1
12654.0,10,38,601.98,-0.8044066739463842,-0.2368443674674638,-0.1577531999505339,0
12656.0,16,130,3982.72,-0.7448556354719289,0.1589481518838807,0.2536088542905493,0
12657.0,10,56,1152.06,-0.8044066739463842,-0.1594067006378529,-0.0908205050976511,0
12658.0,18,36,686.05,-0.7250052893137771,-0.2454485526707538,-0.1475237212269267,0
12659.0,29,5,91.68,-0.6158283854439424,-0.3788134233217504,-0.2198455395800898,0
12660.0,10,13,245.1,-0.8044066739463842,-0.34439668250859,-0.2011776839148606,0
12662.0,0,232,3817.08,-0.903658404737143,0.5977615972516758,0.2334540921188079,0
12664.0,7,38,4863.88,-0.8341821931836119,-0.2368443674674638,0.3608267378648772,0
12665.0,324,4,61.75,2.312097672883444,-0.3831155159233954,-0.223487365418053,1
12666.0,358,2,-227.44,2.649553557572024,-0.3917197011266855,-0.2586754581036718,1
12667.0,57,33,620.13,-0.3379235392298175,-0.258354830475689,-0.1555447422505997,0
12668.0,6,168,3743.18,-0.8441073662626877,0.3224276707463925,0.224462079775825,0
12669.0,150,102,1607.73,0.5851175571242399,0.0384895590378193,-0.0353754406277319,1
12670.0,9,94,2986.15,-0.81433184702546,0.0040728182246589,0.1323481000192844,0
12672.0,329,10,225.9,2.361723538278824,-0.3573029603135251,-0.2035139036304936,1
12673.0,4,42,610.52,-0.8639577124208395,-0.2196359970608836,-0.156714068889518,0
12674.0,11,91,1919.31,-0.7944815008673083,-0.0088334595802762,0.0025370249450233,0
12676.0,24,45,1331.39,-0.6654542508393217,-0.2067297192559484,-0.0689999695974193,0
12678.0,41,167,17588.26,-0.4967263084950317,0.3181255781447475,1.909105249594308,0
12679.0,51,56,1058.67,-0.3974745777042728,-0.1594067006378529,-0.1021840238082218,0
12680.0,0,52,862.81,-0.903658404737143,-0.1766150710444331,-0.1260158984698813,0
12681.0,14,646,13677.59,-0.7647059816300806,2.3788279343327257,1.4332623144206549,0
12682.0,3,525,12288.22,-0.8738828854999153,1.858274729533675,1.2642063984670662,0
12683.0,3,362,8221.09,-0.8738828854999153,1.157033635465532,0.7693257061732084,0
12684.0,7,105,2283.63,-0.8341821931836119,0.0513958368427544,0.0468667940491577,0
12685.0,27,157,2863.08,-0.6356787316020941,0.275104652128297,0.1173731749982978,0
12686.0,371,7,89.14,2.7785808076000107,-0.3702092381184603,-0.2201546019799704,1
12688.0,113,171,4873.81,0.2178861531984321,0.3353339485513277,0.3620350014990561,0
12689.0,25,72,1247.61,-0.6555290777602458,-0.0905732190115321,-0.0791941616690717,0
12690.0,205,16,389.01,1.1310020764734137,-0.3314904047036549,-0.1836669870775308,1
12691.0,27,32,1035.8,-0.6356787316020941,-0.262656923077334,-0.1049668021882491,0
12693.0,120,41,830.96,0.2873623647519633,-0.2239380896625286,-0.1298913462794077,0
12694.0,69,37,869.67,-0.2188214622809068,-0.2411464600691088,-0.1251811866339833,0
12695.0,6,27,582.1,-0.8441073662626877,-0.2841673860855593,-0.1601721607810955,0
12697.0,20,43,939.02,-0.7051549431556253,-0.2153339044592385,-0.1167428096923613,0
12700.0,7,270,4867.99,-0.8341821931836119,0.7612411161141875,0.3613268348977548,0
12701.0,79,53,797.71,-0.119569731490148,-0.172312978442788,-0.1339371434431991,0
12702.0,19,12,219.0,-0.7150801162347011,-0.348698775110235,-0.2043534825907991,0
12703.0,63,22,274.7,-0.2783725007553622,-0.3056778490937846,-0.1975760118532599,0
12704.0,6,90,2220.84,-0.8441073662626877,-0.0131355521819212,0.039226625510377,0
12705.0,14,348,6814.24,-0.7647059816300806,1.0968043390425013,0.5981428568535126,0
12707.0,291,33,603.42,1.98456696127394,-0.258354830475689,-0.1575779834718615,1
12708.0,29,174,2616.32,-0.6158283854439424,0.3482402263562628,0.0873478845280073,0
12709.0,2,257,9294.1,-0.8838080585789913,0.7053139122928019,0.899887535187337,0
12710.0,96,79,1130.57,0.049158210854142,-0.0604585708000167,-0.0934353676856173,0
12712.0,22,142,4241.63,-0.6853045969974735,0.2105732631036212,0.2851125337996388,0
12713.0,0,38,848.55,-0.903658404737143,-0.2368443674674638,-0.1277510283211795,0
12714.0,8,259,4708.86,-0.8242570201045359,0.713918097496092,0.3419641972233452,0
12715.0,105,21,353.86,0.138484768565825,-0.3099799416954296,-0.1879439726506817,0
12716.0,3,69,1053.49,-0.8738828854999153,-0.1034794968164672,-0.1028143164190019,0
12717.0,150,56,980.98,0.5851175571242399,-0.1594067006378529,-0.1116371961888218,1
12718.0,70,19,238.25,-0.208896289201831,-0.3185841268987197,-0.2020111789696567,0
12719.0,4,42,608.1,-0.8639577124208395,-0.2196359970608836,-0.1570085299161759,0
12720.0,2,359,5713.28,-0.8838080585789913,1.1441273576605968,0.4641801246595955,0
12721.0,31,164,2628.98,-0.5959780392857905,0.3052193003398123,0.0888883294030028,0
12722.0,84,57,904.33,-0.0699438660947686,-0.1551046080362078,-0.1209638233348251,0
12723.0,3,69,725.07,-0.8738828854999153,-0.1034794968164672,-0.1427758413673436,0
