CustomerID,Recency,Frequency,MonetaryValue,Recency_scaled,Frequency_scaled,MonetaryValue_scaled
12433.0,0,420,13375.87,-0.903658404737143,1.4065550063609449,1.396549595014365
12434.0,84,54,765.19,-0.0699438660947686,-0.16801088584114302,-0.13789411558655235
12435.0,79,36,7829.89,-0.11956973149014803,-0.24544855267075388,0.721725229467188
12436.0,99,16,509.01,0.0789337300913697,-0.3314904047036549,-0.16906561385482521
12437.0,1,201,4896.66,-0.8937332316580672,0.46439672660067915,0.3648153463168797
12438.0,13,98,2906.85,-0.7746311547091566,0.02128118863123913,0.1226990258812797
12441.0,366,11,173.55,2.7289549422046315,-0.3530008677118801,-0.20988375269889895
12442.0,2,12,172.06,-0.8838080585789913,-0.34869877511023506,-0.21006505308308088
12444.0,20,177,5005.46,-0.7051549431556253,0.361146504161198,0.37805392470546617
12445.0,21,4,133.4,-0.6952297700765494,-0.38311551592339543,-0.21476912882299587
12446.0,57,58,1002.3100000000001,-0.3379235392298175,-0.15080251543456283,-0.10904180209848592
12447.0,242,26,476.49,1.4982334803992214,-0.28846947868720435,-0.17302258599817844
12448.0,43,22,449.45,-0.4768759623368799,-0.3056778490937846,-0.17631276209769478
12449.0,21,191,4067.29,-0.6952297700765494,0.42137580058422863,0.26389917206925123
12450.0,155,8,197.88,0.6347434225196193,-0.36590714551681525,-0.20692332427799537
12451.0,10,355,8933.52,-0.8044066739463842,1.1269189872540166,0.8560128422153102
12452.0,16,23,428.57,-0.7448556354719289,-0.30137575649213955,-0.17885340103844558
12453.0,133,43,707.09,0.4163896147799498,-0.21533390445923856,-0.1449636137885457
12454.0,52,30,5.684341886080802e-14,-0.38754940462519694,-0.27126110828062416,-0.23100098872223704
12455.0,72,90,2466.86,-0.18904594304367922,-0.013135552181921258,0.06916187417912746
12456.0,43,129,3153.89,-0.4768759623368799,0.15464605928223565,0.15275838622242313
12457.0,57,68,1917.78,-0.3379235392298175,-0.10778158941811233,0.002350857436433813
12458.0,70,38,947.4,-0.208896289201831,-0.2368443674674638,-0.11572314712897568
12461.0,93,35,826.88,0.019382691616914378,-0.24975064527239893,-0.13038779296897976
12462.0,1,72,1124.01,-0.8937332316580672,-0.09057321901153213,-0.09423357608845859
12463.0,45,88,1303.63,-0.45702561617872817,-0.021739737385211354,-0.07237775393627195
12464.0,9,29,1212.05,-0.81433184702546,-0.2755632008822692,-0.08352103526740019
12465.0,7,51,733.89,-0.8341821931836119,-0.18091716364607816,-0.14170264043547476
12468.0,142,40,724.0400000000001,0.5057161724916328,-0.2282401822641737,-0.1429011698208385
12471.0,1,531,18740.92,-0.8937332316580672,1.8840872851435453,2.0493587400850077
12472.0,30,391,6229.48,-0.6059032123648664,1.2817943209132385,0.5269903651392679
12473.0,28,179,2848.23,-0.6257535585230182,0.36975068936448807,0.11556625506198799
12474.0,16,457,7116.47,-0.7448556354719289,1.5657324326218116,0.6349176320959988
12475.0,53,36,723.38,-0.37762423154612107,-0.24544855267075388,-0.14298147737356343
12476.0,0,264,6546.58,-0.903658404737143,0.7354285605043173,0.5655744938802676
12477.0,22,308,13117.01,-0.6853045969974735,0.9247206349766994,1.365051999410785
12478.0,3,36,680.99,-0.8738828854999153,-0.24544855267075388,-0.14813941246448417
12479.0,3,35,477.3,-0.8738828854999153,-0.24975064527239893,-0.17292402672892518
12480.0,27,154,3281.63,-0.6356787316020941,0.26219837432336185,0.16830154801799335
12481.0,22,218,5590.86,-0.6853045969974735,0.537532300828645,0.449284290410232
12483.0,16,81,2327.13,-0.7448556354719289,-0.0518543855967267,0.052159791842388586
12484.0,32,350,4495.27,-0.5860528662067147,1.1054085242457914,0.3159749696680311
12488.0,9,55,1298.66,-0.81433184702546,-0.16370879323949797,-0.07298249414391235
12489.0,335,15,334.93,2.421274576753279,-0.3357924973052999,-0.19024733927656357
12490.0,4,245,5417.93,-0.8639577124208395,0.6536888010730614,0.4282424948152113
12491.0,38,26,460.40000000000003,-0.5265018277322594,-0.28846947868720435,-0.17498038679112288
12492.0,62,20,263.21000000000004,-0.2882976738344381,-0.3142820342970747,-0.198974093339334
12493.0,165,23,416.79,0.7339951533103781,-0.30137575649213955,-0.18028676917647452
12494.0,9,84,1139.3500000000001,-0.81433184702546,-0.03894810779179155,-0.09236703387815604
12497.0,81,14,1043.1,-0.09971938533199626,-0.34009458990694497,-0.10407855198386791
12498.0,20,23,403.70000000000005,-0.7051549431556253,-0.30137575649213955,-0.18187953563885131
12500.0,22,65,4206.27,-0.6853045969974735,-0.12068786722304747,0.28080999582334826
12501.0,314,160,2089.68,2.2128459420926854,0.28801092993323213,0.023267324577959686
12502.0,95,147,3723.87,0.03923303777506615,0.23208372611184652,0.22211247546807134
12503.0,337,1,-1126.0,2.4411249229114307,-0.3960217937283306,-0.368010540795292
12504.0,17,15,114.0,-0.734930462392853,-0.3357924973052999,-0.21712968416066664
12505.0,300,1,-4.5,2.073893518985623,-0.3960217937283306,-0.2315485402180885
12506.0,232,23,73.5,1.3989817496084627,-0.30137575649213955,-0.2220576476233298
12507.0,133,23,1258.06,0.4163896147799498,-0.30137575649213955,-0.07792262541759445
12508.0,25,69,398.27,-0.6555290777602458,-0.10347949681646729,-0.18254024777717875
12509.0,283,7,176.5,1.905165576641333,-0.3702092381184603,-0.20952480227384077
12510.0,142,33,982.5699999999999,0.5057161724916328,-0.258354830475689,-0.11144372799362103
12512.0,65,34,138.03,-0.25852215459721045,-0.254052737874044,-0.2142057591728198
12513.0,84,36,586.79,-0.0699438660947686,-0.24544855267075388,-0.15960149044430813
12514.0,266,51,1017.68,1.736437634297043,-0.18091716364607816,-0.10717160954487773
12515.0,352,16,383.7,2.590002519097569,-0.3314904047036549,-0.1843130978426356
12516.0,77,26,1312.06,-0.1394200776482998,-0.28846947868720435,-0.0713520074673769
12517.0,27,286,2464.89,-0.6356787316020941,0.8300745977405083,0.06892216830205468
12518.0,0,124,2056.89,-0.903658404737143,0.1331355962740104,0.019277499344855363
12519.0,63,18,340.84,-0.2783725007553622,-0.3228862195003648,-0.18952822164534533
12520.0,78,155,2582.51,-0.1294949045692239,0.2665004669250069,0.08323394762251007
12521.0,142,38,599.68,0.5057161724916328,-0.2368443674674638,-0.15803305960396916
12522.0,38,12,192.72,-0.5265018277322594,-0.34869877511023506,-0.20755118332657171
12523.0,1,110,1745.57,-0.8937332316580672,0.07290629985097971,-0.018603329919250736
12524.0,8,144,4485.72,-0.8242570201045359,0.21917744830691138,0.3148129437157241
12526.0,0,71,1316.66,-0.903658404737143,-0.09487531161317718,-0.0707922881605065
12527.0,81,18,348.71000000000004,-0.09971938533199626,-0.3228862195003648,-0.18857061491815622
12528.0,8,95,1922.28,-0.8242570201045359,0.008374910826303986,0.002898408932285276
12530.0,59,68,1623.63,-0.31807319307166576,-0.10778158941811233,-0.03344075867572347
12531.0,14,17,125.22,-0.7647059816300806,-0.3271883121020098,-0.21576445576434364
12532.0,29,16,349.83000000000004,-0.6158283854439424,-0.3314904047036549,-0.18843433543474428
12534.0,130,63,1089.18,0.38661409554272214,-0.12929205242633757,-0.0984716246663489
12535.0,91,34,716.35,-0.0004676545412373959,-0.254052737874044,-0.14383687448819354
12536.0,7,273,4106.82,-0.8341821931836119,0.7741473939191227,0.2687091077650308
12538.0,28,21,363.95,-0.6257535585230182,-0.30997994169542964,-0.1867162405188726
12539.0,21,274,3852.5,-0.6952297700765494,0.7784494865207677,0.23776393078170996
12540.0,19,481,13309.039999999999,-0.7150801162347011,1.6689826550612927,1.3884178469104196
12541.0,29,52,981.18,-0.6158283854439424,-0.1766150710444331,-0.11161286056678403
12544.0,29,20,355.7,-0.6158283854439424,-0.3142820342970747,-0.1877200849279336
12545.0,74,50,1000.39,-0.16919559688552746,-0.1852192562477232,-0.10927542407004923
12546.0,46,70,1141.5,-0.44710044309965224,-0.09917740421482223,-0.09210542594124924
12547.0,197,8,207.79999999999998,1.0516006918408065,-0.36590714551681525,-0.20571627742491835
12548.0,165,5,95.19999999999999,0.7339951533103781,-0.3788134233217504,-0.21941723263222385
12550.0,78,57,964.83,-0.1294949045692239,-0.15510460803620787,-0.11360229766837766
12551.0,357,10,168.0,2.6396283844929482,-0.35730296031352515,-0.21055906621044906
12552.0,38,20,437.82,-0.5265018277322594,-0.3142820342970747,-0.17772787851919536
12553.0,7,196,3652.25,-0.8341821931836119,0.4428862635924539,0.21339788921631983
12556.0,49,121,603.71,-0.4173249238624246,0.12022931846907525,-0.15754269681990662
12557.0,15,33,11990.960000000001,-0.7547808085510047,-0.258354830475689,1.2280363634322207
12558.0,1,22,1.0658141036401503e-14,-0.8937332316580672,-0.3056778490937846,-0.23100098872223704
12559.0,310,22,536.21,2.1731452497763817,-0.3056778490937846,-0.16575596925767858
12560.0,4,111,2101.39,-0.8639577124208395,0.07720839245262476,0.024692175248275387
12561.0,302,16,238.85,2.0937438651437748,-0.3314904047036549,-0.20193817210354328
12562.0,7,168,3781.7400000000002,-0.8341821931836119,0.32242767074639256,0.2291539877047212
12564.0,260,21,456.9,1.6768865958225876,-0.30997994169542964,-0.17540626017678515
12565.0,281,10,131.17,1.885315230483181,-0.35730296031352515,-0.21504047100871782
12566.0,72,20,346.7,-0.18904594304367922,-0.3142820342970747,-0.18881518791963653
12567.0,22,463,9114.94,-0.6853045969974735,1.591544988231682,0.8780876849658374
12569.0,1,191,4064.9900000000002,-0.8937332316580672,0.42137580058422863,0.26361931241581604
12571.0,39,34,519.61,-0.5165766546531835,-0.254052737874044,-0.16777582588681955
12572.0,8,62,1004.72,-0.8242570201045359,-0.1335941450279826,-0.10874855785292993
12573.0,226,28,160.54000000000002,1.3394307111340074,-0.27986529348391426,-0.21146678491246063
12574.0,315,11,218.45,2.2227711151717613,-0.3530008677118801,-0.20442040555140323
12576.0,35,89,1306.98,-0.556277346969487,-0.017437644783566308,-0.0719701322671381
12577.0,34,148,595.4,-0.5662025200485629,0.23638581871349157,-0.15855384191557903
12578.0,20,120,2753.36,-0.7051549431556253,0.1159272258674302,0.10402265274833727
12579.0,72,31,410.72,-0.18904594304367922,-0.2669590156789791,-0.18102535530532304
12580.0,246,24,415.7,1.5379341727155251,-0.29707366389049444,-0.18041939831658077
12581.0,39,15,197.71,-0.5165766546531835,-0.3357924973052999,-0.2069440095567275
12582.0,238,22,511.36,1.458532788082918,-0.3056778490937846,-0.16877967029588056
12583.0,2,251,7187.34,-0.8838080585789913,0.6795013566829317,0.6435409597651084
12584.0,3,126,1893.95,-0.8738828854999153,0.14173978147730049,-0.000548731929375148
12585.0,233,97,1982.81,1.4089069226875386,0.016979096029594083,0.010263584942038396
12586.0,16,12,179.94000000000003,-0.7448556354719289,-0.34869877511023506,-0.20910622957478986
12587.0,7,4,144.0,-0.8341821931836119,-0.38311551592339543,-0.2134793408549902
12588.0,38,10,214.89999999999998,-0.5265018277322594,-0.35730296031352515,-0.20485236284257496
12589.0,28,35,646.68,-0.6257535585230182,-0.24975064527239893,-0.1523141884250761
12590.0,189,70,9861.38,0.9721993072081995,-0.09917740421482223,0.9689130935354742
12591.0,316,26,452.84999999999997,2.232696288250837,-0.28846947868720435,-0.17589905652305146
12592.0,91,18,437.6,-0.0004676545412373959,-0.3228862195003648,-0.17775464770343696
12593.0,108,21,418.09999999999997,0.16826028780305266,-0.30997994169542964,-0.18012737085212666
12594.0,37,119,3320.2200000000003,-0.5364270008113352,0.11162513326578516,0.17299710629019516
12596.0,50,27,618.27,-0.4073997507833487,-0.2841673860855593,-0.15577106353555167
12597.0,18,214,3683.13,-0.7250052893137771,0.5203239304220648,0.2171553092589628
12598.0,9,133,3002.68,-0.81433184702546,0.17185442968881584,0.13435943918071208
12599.0,28,62,1032.58,-0.6257535585230182,-0.1335941450279826,-0.10535860570305844
12600.0,28,65,2581.04,-0.6257535585230182,-0.12068786722304747,0.0830550808005319
12601.0,189,29,569.5600000000001,0.9721993072081995,-0.2755632008822692,-0.16169800428286826
12602.0,58,12,153.12,-0.3279983661507416,-0.34869877511023506,-0.21236963649006457
12603.0,21,3,739.1999999999999,-0.6952297700765494,-0.3874176085250405,-0.14105652967037002
12604.0,78,16,254.18,-0.1294949045692239,-0.3314904047036549,-0.2000728466743426
12605.0,364,3,-7.5,2.7091045960464797,-0.3874176085250405,-0.23191357454865613
12607.0,57,202,3.552713678800501e-15,-0.3379235392298175,0.4686988192023242,-0.23100098872223704
12609.0,77,60,1126.85,-0.1394200776482998,-0.1421983302312727,-0.09388801025552124
12610.0,22,111,2057.99,-0.6853045969974735,0.07720839245262476,0.019411345266063487
12611.0,51,65,1193.32,-0.39747457770427286,-0.12068786722304747,-0.08580006627124417
12612.0,57,21,643.59,-0.3379235392298175,-0.30997994169542964,-0.1526901737855608
12613.0,30,163,3218.98,-0.6059032123648664,0.30091720773816727,0.1606784144146391
12614.0,277,20,315.6,1.8456145381668776,-0.3142820342970747,-0.19259937714652106
12615.0,1,105,2291.19,-0.8937332316580672,0.05139583684275447,0.047786680562188225
12616.0,84,36,657.25,-0.0699438660947686,-0.24544855267075388,-0.15102805080037612
12617.0,28,42,355.53,-0.6257535585230182,-0.2196359970608836,-0.18774077020666577
12618.0,21,11,177.31,-0.6952297700765494,-0.3530008677118801,-0.2094262430045875
12619.0,15,95,3214.81,-0.7547808085510047,0.008374910826303986,0.16017101669515005
12620.0,14,92,1339.41,-0.7647059816300806,-0.004531366978631161,-0.06802411115370188
12621.0,1,474,13612.07,-0.8937332316580672,1.6388680068497774,1.4252899646410573
12622.0,231,11,180.1,1.3890565765293867,-0.3530008677118801,-0.2090867610771596
12623.0,275,18,305.1,1.8257641920087258,-0.3228862195003648,-0.19387699730350783
12624.0,105,38,641.13,0.138484768565825,-0.2368443674674638,-0.15298950193662628
12625.0,211,91,2614.32,1.190553114947869,-0.008833459580276209,0.08710452830762896
12626.0,22,307,6388.35,-0.6853045969974735,0.9204185423750544,0.5463213665050284
12627.0,10,230,4478.53,-0.8044066739463842,0.5891574120483856,0.3139380781034636
12628.0,3,43,769.61,-0.8738828854999153,-0.21533390445923856,-0.13735629833951604
12630.0,9,64,1270.88,-0.81433184702546,-0.12498995982469252,-0.07636271204496871
12631.0,56,31,640.5,-0.3478487123088934,-0.2669590156789791,-0.15306615914604546
12633.0,58,103,2140.63,-0.3279983661507416,0.04279165163946438,0.029466824292100173
12635.0,89,101,1689.18,-0.020318000699389167,0.03418746643617428,-0.025464758552820498
12637.0,66,394,5953.25,-0.24859698151813456,1.2947005987181737,0.4933792207617013
12638.0,32,39,671.69,-0.5860528662067147,-0.23254227486581874,-0.14927101888924385
12639.0,238,22,486.1,1.458532788082918,-0.3056778490937846,-0.17185325935926007
12640.0,23,53,1174.58,-0.6753794239183977,-0.17231297844278806,-0.08808031405619005
12641.0,114,10,185.9,0.22781132627750797,-0.35730296031352515,-0.20838102803806213
12642.0,24,47,1013.26,-0.6654542508393217,-0.19812553405265834,-0.10770942679191405
12643.0,127,24,3344.64,0.3568385763054945,-0.29707366389049444,0.1759684857410157
12644.0,129,31,477.91,0.37668892246364627,-0.2669590156789791,-0.17284980308170975
12645.0,33,74,1755.38,-0.5761276931276388,-0.08196903380824204,-0.017409667658294527
12646.0,4,45,1346.97,-0.8639577124208395,-0.20672971925594844,-0.06710422464067144
12647.0,21,128,3669.92,-0.6952297700765494,0.15034396668059058,0.21554794142336325
12648.0,154,21,318.05,0.6248182494405434,-0.30997994169542964,-0.1923012657765575
12649.0,106,33,603.71,0.1484099416449009,-0.258354830475689,-0.15754269681990662
12650.0,2,20,314.44,-0.8838080585789913,-0.3142820342970747,-0.19274052375434056
12651.0,334,9,114.0,2.411349403674203,-0.3616050529151702,-0.21712968416066664
12652.0,321,51,914.53,2.2823221536462164,-0.18091716364607816,-0.11972270661089514
12653.0,148,43,2209.85,0.5652672109660881,-0.21533390445923856,0.03788938307939754
12654.0,10,38,601.98,-0.8044066739463842,-0.2368443674674638,-0.15775319995053397
12656.0,16,130,3982.72,-0.7448556354719289,0.1589481518838807,0.25360885429054936
12657.0,10,56,1152.06,-0.8044066739463842,-0.15940670063785292,-0.09082050509765115
12658.0,18,36,686.05,-0.7250052893137771,-0.24544855267075388,-0.14752372122692675
12659.0,29,5,91.68,-0.6158283854439424,-0.3788134233217504,-0.21984553958008987
12660.0,10,13,245.1,-0.8044066739463842,-0.34439668250859,-0.20117768391486068
12662.0,0,232,3817.08,-0.903658404737143,0.5977615972516758,0.23345409211880797
12664.0,7,38,4863.88,-0.8341821931836119,-0.2368443674674638,0.36082673786487723
12665.0,324,4,61.75,2.312097672883444,-0.38311551592339543,-0.22348736541805306
12666.0,358,2,-227.44,2.649553557572024,-0.3917197011266855,-0.2586754581036718
12667.0,57,33,620.13,-0.3379235392298175,-0.258354830475689,-0.15554474225059975
12668.0,6,168,3743.18,-0.8441073662626877,0.32242767074639256,0.22446207977582505
12669.0,150,102,1607.73,0.5851175571242399,0.038489559037819324,-0.035375440627731985
12670.0,9,94,2986.15,-0.81433184702546,0.004072818224658937,0.1323481000192844
12672.0,329,10,225.89999999999998,2.3617235382788238,-0.35730296031352515,-0.2035139036304936
12673.0,4,42,610.52,-0.8639577124208395,-0.2196359970608836,-0.15671406888951808
12674.0,11,91,1919.31,-0.7944815008673083,-0.008833459580276209,0.002537024945023307
12676.0,24,45,1331.39,-0.6654542508393217,-0.20672971925594844,-0.06899996959741937
12678.0,41,167,17588.26,-0.4967263084950317,0.3181255781447475,1.909105249594308
12679.0,51,56,1058.67,-0.39747457770427286,-0.15940670063785292,-0.10218402380822182
12680.0,0,52,862.81,-0.903658404737143,-0.1766150710444331,-0.1260158984698813
12681.0,14,646,13677.59,-0.7647059816300806,2.3788279343327257,1.4332623144206547
12682.0,3,525,12288.22,-0.8738828854999153,1.858274729533675,1.2642063984670662
12683.0,3,362,8221.09,-0.8738828854999153,1.157033635465532,0.7693257061732084
12684.0,7,105,2283.63,-0.8341821931836119,0.05139583684275447,0.04686679404915778
12685.0,27,157,2863.08,-0.6356787316020941,0.275104652128297,0.11737317499829782
12686.0,371,7,89.14,2.7785808076000107,-0.3702092381184603,-0.22015460197997047
12688.0,113,171,4873.8099999999995,0.2178861531984321,0.3353339485513277,0.3620350014990561
12689.0,25,72,1247.61,-0.6555290777602458,-0.09057321901153213,-0.07919416166907176
12690.0,205,16,389.01,1.1310020764734137,-0.3314904047036549,-0.18366698707753087
12691.0,27,32,1035.8,-0.6356787316020941,-0.26265692307733407,-0.10496680218824916
12693.0,120,41,830.96,0.2873623647519633,-0.22393808966252865,-0.12989134627940774
12694.0,69,37,869.67,-0.21882146228090688,-0.24114646006910884,-0.1251811866339833
12695.0,6,27,582.1,-0.8441073662626877,-0.2841673860855593,-0.16017216078109553
12697.0,20,43,939.02,-0.7051549431556253,-0.21533390445923856,-0.1167428096923613
12700.0,7,270,4867.99,-0.8341821931836119,0.7612411161141875,0.36132683489775486
12701.0,79,53,797.71,-0.11956973149014803,-0.17231297844278806,-0.13393714344319912
12702.0,19,12,219.0,-0.7150801162347011,-0.34869877511023506,-0.20435348259079916
12703.0,63,22,274.7,-0.2783725007553622,-0.3056778490937846,-0.19757601185325993
12704.0,6,90,2220.84,-0.8441073662626877,-0.013135552181921258,0.03922662551037703
12705.0,14,348,6814.24,-0.7647059816300806,1.0968043390425013,0.5981428568535126
12707.0,291,33,603.42,1.98456696127394,-0.258354830475689,-0.15757798347186153
12708.0,29,174,2616.32,-0.6158283854439424,0.34824022635626284,0.08734788452800739
12709.0,2,257,9294.1,-0.8838080585789913,0.7053139122928019,0.899887535187337
12710.0,96,79,1130.57,0.049158210854142036,-0.06045857080001679,-0.09343536768561735
12712.0,22,142,4241.63,-0.6853045969974735,0.21057326310362126,0.28511253379963886
12713.0,0,38,848.55,-0.903658404737143,-0.2368443674674638,-0.1277510283211795
12714.0,8,259,4708.86,-0.8242570201045359,0.713918097496092,0.34196419722334526
12715.0,105,21,353.86,0.138484768565825,-0.30997994169542964,-0.18794397265068177
12716.0,3,69,1053.49,-0.8738828854999153,-0.10347949681646729,-0.10281431641900196
12717.0,150,56,980.98,0.5851175571242399,-0.15940670063785292,-0.11163719618882187
12718.0,70,19,238.25,-0.208896289201831,-0.31858412689871973,-0.20201117896965678
12719.0,4,42,608.1,-0.8639577124208395,-0.2196359970608836,-0.15700852991617598
12720.0,2,359,5713.28,-0.8838080585789913,1.1441273576605968,0.46418012465959557
12721.0,31,164,2628.98,-0.5959780392857905,0.3052193003398123,0.08888832940300283
12722.0,84,57,904.33,-0.0699438660947686,-0.15510460803620787,-0.12096382333482512
12723.0,3,69,725.07,-0.8738828854999153,-0.10347949681646729,-0.14277584136734364
12724.0,4,53,1031.41,-0.8639577124208395,-0.17231297844278806,-0.1055009690919798
12725.0,370,24,427.8,2.7686556345209348,-0.29707366389049444,-0.17894709318329127
12726.0,27,124,2609.1,-0.6356787316020941,0.1331355962740104,0.08646936857244124
12727.0,10,141,3947.7,-0.8044066739463842,0.20627117050197621,0.24934768687172312
12728.0,70,46,836.33,-0.208896289201831,-0.2024276266543034,-0.12923793482769166
12729.0,113,26,453.01,0.2178861531984321,-0.28846947868720435,-0.1758795880254212
12731.0,23,277,18793.41,-0.6753794239183977,0.7913557643257029,2.0557456240888397
12732.0,179,12,236.26000000000002,0.8729475764174406,-0.34869877511023506,-0.20225331840893332
12733.0,233,22,383.95,1.4089069226875386,-0.3056778490937846,-0.1842826783150883
12734.0,352,4,110.39999999999999,2.590002519097569,-0.38311551592339543,-0.21756772535734778
12735.0,314,43,779.5699999999999,2.2128459420926854,-0.21533390445923856,-0.13614438436203147
12736.0,332,4,234.0,2.391499057516051,-0.38311551592339543,-0.20252831093796095
